ID,Education,Marital_Status,Income,percent_kids,percent_teenagers,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_age,joining_company,Tot_amnt_spent,last_purchase_day_type,minor_home,total_accept,Total_num_purchase,AOV
5644,Graduation,Live_in,1,0,100,96,85.12,0.83,6.61,1.1,0.83,5.51,2,5,1,7,7,0,1,0,0,0,0,0,1,1,363,Weekend,1,1,15,24.2
7192,Graduation,Live_in,2,0,100,58,31.56,13.39,17.06,17.43,14.31,6.24,2,2,4,10,1,0,0,0,0,0,1,0,1,2,545,Weekday,1,0,18,30.27777778
2324,Graduation,Live_in,2,0,100,12,58.69,3.57,22.72,4.69,3.19,7.14,2,7,11,11,4,1,0,0,0,0,0,0,1,1,1065,Weekend,1,1,31,34.35483871
697,Graduation,Live_in,2,0,0,78,47.48,2.88,44.6,1.22,0.93,2.88,1,5,9,6,3,0,0,1,0,0,0,0,1,2,2047,Weekday,0,1,21,97.47619048
3439,Graduation,Married,1,50,50,64,53.04,2.03,13.18,2.03,4.39,25.34,5,4,1,5,6,0,0,0,0,0,0,0,1,3,296,Weekday,2,0,15,19.73333333
1506,Graduation,Single,1,50,50,26,34.29,6.43,32.14,2.14,10.71,14.29,4,2,1,4,6,0,0,0,0,0,0,1,1,2,140,Weekend,2,1,11,12.72727273
232,Graduation,Single,1,0,100,8,52.64,15.66,16.6,6.04,2.64,6.42,1,4,2,10,3,0,0,0,0,0,0,0,1,1,530,Weekday,1,0,17,31.17647059
8876,PhD,Live_in,0,50,50,49,86.84,0,10.53,0,0,2.63,5,3,1,4,9,0,0,0,0,0,0,0,1,3,152,Weekday,2,0,13,11.69230769
4500,PhD,Live_in,2,0,0,56,57.51,0,31.6,6.2,1.88,2.82,1,4,9,10,2,0,0,0,0,0,0,0,0,1,1598,Weekday,0,0,24,66.58333333
9739,Graduation,Single,0,0,100,55,54.39,0,19.3,2.63,0.88,22.81,2,2,2,2,7,0,0,0,0,0,0,0,1,2,114,Weekday,1,0,8,14.25
10395,Basic,Single,0,100,0,25,0.99,44.55,2.97,3.96,5.94,41.58,3,3,1,3,8,0,0,0,0,0,0,0,0,3,101,Weekend,1,0,10,10.1
1176,Graduation,Married,0,100,0,50,8,24,16,12,4,36,1,1,0,2,8,0,0,0,0,0,0,0,1,1,25,Weekday,1,0,4,6.25
1627,Master,Divorced,2,0,0,84,51.71,7.73,13.81,6.08,15.46,5.2,1,5,7,9,4,0,0,0,1,0,0,0,1,2,789,Weekday,0,1,22,35.86363636
938,Graduation,Married,0,50,50,30,58.62,1.15,8.05,2.3,1.15,28.74,2,2,1,2,8,1,0,0,0,0,0,0,0,1,87,Weekday,2,1,7,12.42857143
2740,PhD,Widow,0,50,50,81,68.89,1.11,17.78,3.33,2.22,6.67,4,2,1,4,5,0,0,0,0,0,0,0,1,1,90,Weekend,2,0,11,8.181818182
257,PhD,Married,2,0,100,74,78.35,0.99,14.81,3.87,0.99,0.99,2,5,4,9,3,0,0,0,0,0,0,0,1,2,1215,Weekend,1,0,20,60.75
4058,PhD,Single,1,0,0,76,76.2,1.85,13.07,2.47,0.86,5.55,1,11,2,8,6,0,1,0,0,0,0,0,1,1,811,Weekday,0,1,22,36.86363636
7736,Graduation,Married,0,100,0,36,18.03,11.48,19.67,3.28,3.28,44.26,2,2,1,2,5,1,0,0,0,0,0,1,0,3,61,Weekday,1,2,7,8.714285714
8210,Master,Married,1,0,100,64,78.52,0.74,4.2,0.99,1.73,13.83,5,4,1,8,4,0,0,0,0,0,0,0,1,1,405,Weekday,1,0,18,22.5
833,Master,Married,0,50,50,62,77.78,0,19.44,0,0,2.78,3,3,0,3,7,0,0,0,0,0,0,0,1,0,72,Weekday,2,0,9,8
6230,Graduation,Divorced,1,50,50,53,58.2,2.65,31.22,3.7,0.53,3.7,5,5,0,4,8,0,0,0,0,0,0,0,1,2,189,Weekend,2,0,14,13.5
7325,PhD,Live_in,0,100,0,86,57.5,0,27.5,5,2.5,7.5,1,1,0,3,5,0,0,0,0,0,0,0,0,2,40,Weekday,1,0,5,8
1307,Graduation,Divorced,1,0,100,15,42.86,7.94,12.7,12.7,4.76,19.05,3,3,0,4,4,0,0,0,0,0,0,0,0,0,63,Weekday,1,0,10,6.3
1502,Graduation,Live_in,0,100,0,67,34.62,5.77,36.54,5.77,5.77,11.54,2,2,0,3,8,0,0,0,0,0,0,0,0,2,52,Weekend,1,0,7,7.428571429
6211,PhD,Live_in,0,100,0,47,46.15,0,23.08,0,2.56,28.21,1,1,0,3,6,0,0,0,0,0,0,0,0,0,39,Weekend,1,0,5,7.8
843,Graduation,Married,2,100,0,47,37.64,0,34.78,7.45,18.26,1.86,4,8,2,11,6,0,0,0,0,0,0,0,1,0,805,Weekend,1,0,25,32.2
4174,Master,Live_in,1,0,100,81,74.62,0.77,14.62,1.54,0,8.46,1,2,1,4,3,0,0,0,0,0,0,0,1,0,130,Weekend,1,0,8,16.25
9757,Graduation,Live_in,2,0,0,98,61.13,0.92,25.38,6.07,1.84,4.66,1,5,6,12,2,0,1,1,0,1,0,0,1,1,1631,Weekday,0,3,24,67.95833333
6918,Graduation,Married,0,100,0,56,14.71,11.76,38.24,23.53,0,11.76,1,1,0,3,8,0,0,0,0,0,0,0,0,2,34,Weekday,1,0,5,6.8
286,Graduation,Single,1,50,50,48,62.5,7.24,23.03,0,2.63,4.61,4,2,1,5,6,0,0,0,0,0,0,0,2,1,152,Weekday,2,0,12,12.66666667
11086,Basic,Single,0,100,0,18,4.76,28.57,9.52,14.29,28.57,14.29,1,1,0,3,7,0,0,0,0,0,0,0,0,0,21,Weekend,1,0,5,4.2
1921,PhD,Married,1,67,33,74,64.79,1.41,16.9,4.23,0,12.68,2,2,0,3,4,0,0,0,0,0,0,0,1,1,71,Weekend,3,0,7,10.14285714
4138,Graduation,Single,2,0,100,68,45.72,11.79,16.35,6.01,12.79,7.34,1,5,10,7,1,1,0,0,0,0,0,0,1,0,899,Weekend,1,1,23,39.08695652
7718,Master,Live_in,2,0,0,36,34.32,7.17,37.97,14.21,0,6.33,1,1,3,5,1,0,0,0,0,0,0,0,2,0,711,Weekday,0,0,10,71.1
1291,PhD,Live_in,0,100,0,90,43.3,2.56,34.47,3.42,3.42,12.82,4,6,2,4,8,0,0,0,0,0,0,0,0,3,351,Weekday,1,0,16,21.9375
6862,Graduation,Divorced,0,0,0,65,12.5,12.5,37.5,12.5,12.5,12.5,15,0,0,0,20,0,0,0,0,0,0,0,1,0,8,Weekday,0,0,15,0.533333333
4136,Basic,Single,0,100,0,63,8.4,14.29,15.13,6.72,21.85,33.61,4,3,2,2,9,0,0,0,0,0,0,0,0,3,119,Weekday,1,0,11,10.81818182
803,Graduation,Live_in,1,50,50,82,57.14,0,23.81,0,0,19.05,1,0,1,2,5,0,0,0,0,0,0,0,1,2,21,Weekend,2,0,4,5.25
4298,PhD,Live_in,0,100,0,63,50,0,40,0,0,10,1,1,0,2,8,0,0,0,0,0,0,0,1,0,10,Weekday,1,0,4,2.5
10833,Graduation,Married,2,0,100,55,81.19,1.95,13.67,1.23,0,1.95,3,8,3,13,6,0,1,0,0,0,0,0,1,0,973,Weekday,1,1,27,36.03703704
9606,PhD,Married,2,0,0,64,57.42,1.89,33.46,2.47,1.89,2.86,1,4,2,6,3,0,0,1,1,0,0,1,1,1,1536,Weekday,0,3,13,118.1538462
8534,Graduation,Married,2,0,100,51,62,2.82,26.11,1.21,4.84,3.02,4,6,5,13,4,0,1,0,0,0,0,0,2,1,992,Weekday,2,1,28,35.42857143
5153,PhD,Married,2,0,100,97,65.66,3.86,17.33,7.52,3.86,1.77,2,11,10,11,6,1,0,0,0,0,0,1,1,2,1529,Weekday,1,2,34,44.97058824
961,Graduation,Married,2,0,100,92,15.47,3.14,48.95,1.51,22.67,8.26,2,7,3,5,4,0,0,0,0,0,0,0,1,1,860,Weekday,1,0,17,50.58823529
5011,Graduation,Divorced,2,0,100,51,64.12,2.48,13.25,1.08,2.48,16.59,2,8,9,4,6,0,0,0,0,0,0,0,1,1,928,Weekday,1,0,23,40.34782609
6653,PhD,Married,1,50,50,72,70.1,0,20.81,0.96,2.63,5.5,4,7,2,5,7,0,0,0,0,0,0,1,1,3,418,Weekday,2,1,18,23.22222222
9094,Master,Married,2,0,100,39,53.32,2.56,8.01,3.41,0,32.71,2,7,4,3,6,0,0,0,0,0,0,1,1,3,587,Weekend,1,1,16,36.6875
810,Graduation,Married,2,0,100,49,23.56,12.64,13.42,26.21,14.2,9.98,2,4,2,11,2,0,0,0,0,0,0,0,1,0,641,Weekday,1,0,19,33.73684211
5493,Graduation,Married,0,50,50,21,65.22,0,8.7,0,0,26.09,1,1,0,2,6,1,0,0,0,0,0,0,0,0,23,Weekday,2,1,4,5.75
2147,Graduation,Live_in,2,0,0,91,32.29,2.76,41.51,9.61,8.29,5.53,1,4,7,11,2,0,0,1,1,0,0,0,1,1,2279,Weekday,0,2,23,99.08695652
5107,PhD,Divorced,0,50,50,37,30.61,0,16.33,8.16,4.08,40.82,2,1,1,2,5,1,0,0,0,0,0,0,1,0,49,Weekday,2,1,6,8.166666667
3979,PhD,Divorced,2,0,0,98,55.2,0.96,37.77,1.29,1.91,2.87,1,6,2,8,2,0,0,1,0,0,0,1,0,2,1779,Weekday,0,2,17,104.6470588
6049,Master,Live_in,2,0,0,85,63.3,2.83,23,4.99,3.82,2.05,1,7,8,11,3,1,0,0,1,0,0,0,0,1,1804,Weekday,0,2,27,66.81481481
8147,Graduation,Married,0,50,50,40,58.33,0,22.92,0,0,18.75,3,2,0,3,8,0,0,0,0,0,0,0,1,2,48,Weekend,2,0,8,6
1857,Graduation,Single,1,50,50,2,55.42,0,14.46,0,2.41,27.71,2,2,1,2,7,0,0,0,0,0,0,1,2,0,83,Weekday,2,1,7,11.85714286
3910,Graduation,Divorced,2,0,0,78,48.17,8.65,23.09,9.99,8.65,1.45,0,4,7,6,1,1,0,1,1,0,0,1,1,1,1862,Weekday,0,4,17,109.5294118
5207,PhD,Married,1,50,50,41,61.66,0.76,19.17,1.01,0.76,16.65,10,9,4,6,8,0,0,0,0,0,0,1,1,3,793,Weekday,2,1,29,27.34482759
11114,Graduation,Live_in,0,100,0,94,29.76,4.76,10.71,7.14,9.52,38.1,3,2,1,3,7,0,0,0,0,0,0,0,1,2,84,Weekday,1,0,9,9.333333333
5429,PhD,Married,1,0,100,10,79.23,0.55,18.03,1.09,0.55,0.55,1,4,1,4,6,0,0,0,0,0,0,0,2,1,183,Weekday,1,0,10,18.3
9400,Master,Single,2,0,0,73,45.55,1.88,44.18,3.18,1.3,3.9,1,6,6,6,2,0,0,0,0,0,0,0,1,0,1383,Weekday,0,0,19,72.78947368
1740,Graduation,Married,1,0,0,22,76.08,3.8,10.41,5.01,0.9,3.8,2,7,3,4,4,0,1,0,0,0,0,0,2,0,999,Weekday,0,1,16,62.4375
7488,Master,Single,2,0,100,30,50.91,1.82,22.55,18.3,4.61,1.82,3,5,3,13,3,0,0,0,0,0,0,0,1,2,825,Weekday,1,0,24,34.375
195,Graduation,Single,0,100,0,21,50.81,6.91,21.14,1.22,7.72,12.2,4,5,1,4,8,1,0,0,0,0,0,1,1,3,246,Weekday,1,2,14,17.57142857
635,Master,Married,1,50,50,51,76.07,0.82,10.49,1.15,0,11.48,8,9,1,7,8,0,0,0,0,0,0,0,1,2,610,Weekday,2,0,25,24.4
7527,Master,Divorced,0,100,0,97,7.89,7.89,38.16,15.79,19.74,10.53,3,2,1,3,8,0,0,0,0,0,0,0,1,3,76,Weekday,1,0,9,8.444444444
10319,Graduation,Married,2,0,100,56,84.76,0.93,7.47,1.24,0.93,4.67,4,3,4,11,8,0,1,0,0,0,0,0,1,2,1286,Weekday,1,1,22,58.45454545
2296,Master,Married,0,100,0,4,10,6.67,36.67,6.67,6.67,33.33,1,1,0,2,6,1,0,0,0,0,0,0,1,1,30,Weekend,1,1,4,7.5
10637,Graduation,Married,1,33,67,77,24.24,0,27.27,8.08,30.3,10.1,2,3,0,3,7,0,0,0,0,0,1,0,1,3,99,Weekday,3,0,8,12.375
2931,Graduation,Divorced,2,0,0,95,61.83,1.76,8.89,4.61,5.29,17.62,0,6,7,9,3,0,0,0,1,0,0,0,0,3,1192,Weekend,0,1,22,54.18181818
907,Graduation,Married,1,0,100,36,70.17,1.66,19.61,1.1,0,7.46,5,5,1,7,5,0,0,0,0,0,0,0,1,1,362,Weekday,1,0,18,20.11111111
3698,Graduation,Live_in,2,0,0,13,38.36,8.69,32.25,6.81,2.58,11.31,1,4,6,8,2,0,0,1,0,0,0,1,0,3,2130,Weekday,0,2,19,112.1052632
9516,Master,Divorced,1,0,0,90,50.45,4.39,19.45,8.06,7.97,9.68,2,9,7,10,7,0,1,0,0,1,0,1,1,3,1229,Weekday,0,3,28,43.89285714
679,PhD,Married,0,50,50,49,34.21,10.53,52.63,0,0,2.63,2,1,0,3,9,0,0,0,0,0,0,0,1,3,38,Weekday,2,0,6,6.333333333
7384,Master,Live_in,0,0,0,18,23.3,12.58,42.06,7.01,5.36,9.69,2,7,1,7,8,0,0,0,0,0,0,0,2,1,485,Weekend,0,0,17,28.52941176
5043,Basic,Married,0,0,0,89,1.61,5.3,17.97,30.65,11.29,33.18,2,4,2,5,7,0,0,0,0,0,0,0,2,3,434,Weekend,0,0,13,33.38461538
5267,Graduation,Divorced,0,100,0,43,36.36,4.55,40.91,4.55,2.27,11.36,1,1,0,3,7,0,0,0,0,0,0,0,1,2,44,Weekday,1,0,5,8.8
339,PhD,Married,1,0,100,82,93.15,0,4.84,1.21,0,0.81,2,9,2,5,7,0,1,0,0,0,0,1,1,3,496,Weekend,1,2,18,27.55555556
2516,Master,Married,1,50,50,84,28.21,2.56,12.82,7.69,5.13,43.59,2,1,2,2,4,0,0,0,0,0,0,0,1,2,78,Weekday,2,0,7,11.14285714
9010,Master,Married,2,0,0,80,41.26,6.27,35.89,5.84,1.79,8.95,1,5,7,10,2,1,0,1,1,0,0,1,1,2,2346,Weekday,0,4,23,102
378,Graduation,Married,1,0,0,68,35.64,14.11,19.02,6.42,9.07,15.74,2,7,2,10,6,0,0,0,0,0,0,0,1,3,794,Weekend,0,0,21,37.80952381
4808,Graduation,Married,0,0,0,12,5.88,11.76,29.41,35.29,0,17.65,1,1,0,2,7,0,0,0,0,0,0,0,1,1,17,Weekend,0,0,4,4.25
5068,Graduation,Single,0,100,0,75,53.85,3.85,26.92,7.69,3.85,3.85,1,2,0,2,9,0,0,0,0,0,0,0,1,1,26,Weekend,1,0,5,5.2
7628,Master,Married,1,100,0,10,39.47,6.58,31.58,7.89,3.95,10.53,2,2,0,4,5,0,0,0,0,0,0,0,1,0,76,Weekday,1,0,8,9.5
7128,PhD,Single,1,50,50,91,26.67,0,33.33,0,6.67,33.33,1,1,0,2,7,0,0,0,0,0,0,0,0,1,15,Weekday,2,0,4,3.75
2811,PhD,Single,1,50,50,21,83.87,0,14.52,0,0,1.61,2,1,0,4,4,0,0,0,0,0,0,0,1,0,62,Weekday,2,0,7,8.857142857
3551,Master,Live_in,1,0,100,28,31.31,0.51,28.79,9.6,5.56,24.24,2,2,1,5,2,0,0,0,0,0,0,0,2,0,198,Weekday,1,0,10,19.8
1663,PhD,Live_in,0,100,0,97,40.82,4.08,28.57,6.12,0,20.41,1,2,0,2,9,0,0,0,0,0,0,0,0,1,49,Weekday,1,0,5,9.8
5543,Graduation,Live_in,1,0,100,49,67.96,0.87,14.21,4.61,2.62,9.73,5,7,2,11,5,0,1,0,0,0,0,0,1,2,802,Weekday,1,1,25,32.08
1577,Graduation,Married,2,0,0,14,32.14,4.55,35.83,11.92,10.08,5.47,1,4,6,4,1,0,0,1,0,0,0,1,2,0,1736,Weekday,0,2,15,115.7333333
10641,Graduation,Single,0,50,50,5,10.53,8.77,7.02,22.81,7.02,43.86,4,2,1,3,6,0,0,0,0,0,0,0,0,3,57,Weekend,2,0,10,5.7
5336,Master,Live_in,2,100,0,37,66.1,1.69,15.25,3.39,0,13.56,0,1,0,1,1,0,0,0,0,0,0,0,1,2,59,Weekday,1,0,2,29.5
6024,Graduation,Live_in,2,0,0,62,48.26,1.04,34.32,6.95,1.95,7.47,0,5,8,5,2,0,1,1,1,0,0,1,2,2,2302,Weekday,0,4,18,127.8888889
1878,Master,Married,0,0,0,83,10.81,16.22,21.62,16.22,8.11,27.03,1,2,0,3,7,0,0,0,0,0,0,0,0,0,37,Weekday,0,0,6,6.166666667
3099,Graduation,Divorced,1,50,50,48,59.03,1.61,20.97,0.97,1.61,15.81,5,5,2,4,9,0,0,0,0,0,0,0,1,2,310,Weekday,2,0,16,19.375
6055,Graduation,Married,2,0,0,94,41.84,5.52,28.81,7.2,11.11,5.52,1,5,5,8,3,0,1,0,0,0,0,0,0,3,1305,Weekday,0,1,19,68.68421053
5841,Graduation,Live_in,1,0,100,61,72.84,0.84,18.63,1.2,0,6.49,5,10,3,8,7,0,0,0,0,0,0,0,1,2,832,Weekend,1,0,26,32
3972,Graduation,Live_in,1,50,50,70,66.33,1.5,12.72,2,1.5,15.96,6,7,1,5,8,0,0,0,0,0,0,0,0,2,401,Weekday,2,0,19,21.10526316
4394,PhD,Married,2,0,0,43,76.08,1.93,16.59,2.53,1.93,0.93,1,5,5,12,2,0,1,1,0,0,0,0,1,0,1501,Weekday,0,2,23,65.26086957
5758,Graduation,Married,2,0,0,23,90.33,0,5.8,0,0,3.87,1,10,4,13,6,1,0,1,1,1,0,1,0,0,1189,Weekday,0,5,28,42.46428571
6658,Graduation,Live_in,1,0,100,37,64.57,4.27,12.9,4.52,0.84,12.9,7,11,2,12,6,0,0,0,0,0,0,0,1,1,1194,Weekday,1,0,32,37.3125
4603,PhD,Married,2,0,100,50,56.55,4.88,28.81,0,8.84,0.91,2,5,4,10,4,0,0,0,0,0,0,0,1,0,656,Weekday,1,0,21,31.23809524
8427,Master,Single,2,0,0,78,36.1,0.91,46.56,13.64,0,2.79,1,7,5,10,4,0,0,0,0,0,0,0,1,3,1540,Weekday,0,0,23,66.95652174
10260,Master,Live_in,1,0,100,74,64.95,1.61,23.79,3.54,1.61,4.5,3,6,1,5,7,0,0,0,0,0,0,0,1,1,311,Weekend,1,0,15,20.73333333
7143,Master,Live_in,2,0,100,14,25.49,19.76,25.49,5,19.76,4.51,5,4,7,10,2,0,0,0,0,0,0,0,1,1,820,Weekday,1,0,26,31.53846154
8789,Master,Married,1,100,0,77,12.77,14.6,40.51,13.14,14.6,4.38,3,3,1,7,4,0,0,0,0,0,0,0,0,0,274,Weekday,1,0,14,19.57142857
6197,PhD,Single,0,50,50,39,64.91,0,29.82,0,0,5.26,3,3,0,3,9,0,0,0,0,0,0,0,1,2,57,Weekend,2,0,9,6.333333333
4554,Graduation,Live_in,1,0,100,89,38.17,10.04,16.29,13.17,2.23,20.09,4,3,2,8,4,0,0,0,0,0,0,0,1,1,448,Weekend,1,0,17,26.35294118
4937,Master,Married,1,50,50,62,27.27,4.55,45.45,6.82,4.55,11.36,1,1,0,3,7,0,0,0,0,0,0,0,1,0,44,Weekday,2,0,5,8.8
1920,Graduation,Married,0,50,50,59,43.14,3.92,20.59,5.88,0,26.47,2,3,0,3,7,0,0,0,0,0,0,0,1,1,102,Weekday,2,0,8,12.75
8749,Graduation,Live_in,0,100,0,68,32.79,3.28,14.75,6.56,9.84,32.79,1,1,1,2,4,0,0,0,0,0,0,0,0,0,61,Weekend,1,0,5,12.2
1650,Master,Married,2,0,0,13,47.41,5.23,32.68,2.07,4.2,8.4,1,5,9,12,3,0,0,0,0,0,0,0,1,2,1643,Weekday,0,0,27,60.85185185
10377,Master,Live_in,1,0,100,37,42.82,1.51,24.43,6.05,3.02,22.17,3,6,1,5,6,0,0,0,0,0,0,0,1,2,397,Weekday,1,0,15,26.46666667
9206,Graduation,Live_in,2,0,100,36,43.8,4.28,20.61,9.99,9.37,11.95,2,5,7,12,1,0,0,1,0,0,0,0,1,0,1121,Weekday,1,1,26,43.11538462
10971,Graduation,Single,0,100,0,28,36.58,1.69,22.62,1.48,0.42,37.21,4,7,2,3,9,1,0,0,0,0,1,1,0,3,473,Weekday,2,2,16,29.5625
6398,Basic,Married,0,100,0,2,14,20,26,32,0,8,2,3,0,3,8,0,0,0,0,0,0,0,1,0,50,Weekday,1,0,8,6.25
9212,Master,Married,2,0,100,17,71.81,0,14,1.13,0.83,12.22,6,6,3,13,7,0,0,0,0,0,0,0,1,2,1678,Weekday,1,0,28,59.92857143
7937,Graduation,Married,0,0,0,86,17.24,12.07,43.1,10.34,5.17,12.07,1,3,0,3,7,0,0,0,0,0,0,0,0,0,58,Weekday,0,0,7,8.285714286
839,PhD,Married,1,100,0,54,57.06,2.35,25.88,3.53,0.59,10.59,1,3,1,4,5,0,0,0,0,0,0,0,1,1,170,Weekend,1,0,9,18.88888889
4246,Master,Single,0,0,0,2,17.96,2.95,6.97,1.07,0.8,70.24,0,1,0,1,17,0,0,0,0,0,0,0,0,1,373,Weekday,0,0,2,186.5
158,PhD,Live_in,2,0,0,3,28.85,4.43,44.15,8.19,6.27,8.11,1,8,3,5,4,1,0,0,0,0,0,1,2,1,1196,Weekday,0,2,17,70.35294118
4832,Graduation,Married,0,100,0,84,5.94,4.95,16.83,2.97,23.76,45.54,2,2,2,2,7,0,0,0,0,0,0,0,0,0,101,Weekday,1,0,8,12.625
5621,Graduation,Married,1,50,50,8,23.1,18.04,31.65,22.47,4.75,0,5,6,1,5,9,0,0,0,0,0,0,1,1,3,316,Weekday,2,1,17,18.58823529
1945,Graduation,Married,2,0,100,4,50.79,2.57,15.5,12.29,6.86,12,3,7,4,7,4,0,1,0,1,0,0,0,1,1,1400,Weekend,1,2,21,66.66666667
5147,Graduation,Single,2,0,0,57,54.35,4.92,8.29,12.78,13.13,6.53,1,4,9,13,1,0,0,0,0,0,0,0,2,1,1424,Weekday,0,0,27,52.74074074
2535,Master,Married,2,100,0,24,19.31,0,56.87,0,14.93,8.89,1,6,5,8,9,0,1,1,1,0,0,1,0,3,844,Weekday,1,4,20,42.2
11039,Graduation,Married,1,0,100,51,26.37,10.61,17.36,22.83,9.65,13.18,2,5,2,4,5,0,0,0,0,0,0,0,1,1,311,Weekday,1,0,13,23.92307692
9495,Graduation,Live_in,2,0,0,29,31.16,9.4,35.94,12.27,8.44,2.79,1,2,8,6,1,0,0,0,0,0,0,0,0,2,1149,Weekday,0,0,17,67.58823529
9635,Master,Married,0,0,0,13,51.16,1.55,31.01,3.1,2.33,10.85,1,3,1,3,6,0,0,0,0,0,0,0,0,0,129,Weekday,0,0,8,16.125
2173,Graduation,Widow,0,0,100,23,40.62,18.75,21.88,0,9.38,9.38,1,1,0,3,6,0,0,0,0,0,0,0,2,1,32,Weekday,1,0,5,6.4
942,Graduation,Single,0,100,0,36,46.49,4.35,26.09,6.69,4.35,12.04,3,7,1,3,9,0,0,0,0,0,0,1,0,3,299,Weekday,1,1,14,21.35714286
9386,Graduation,Live_in,1,0,100,88,85.62,0,6.56,1.25,1.88,4.69,1,5,1,6,6,0,1,0,0,0,0,0,1,0,320,Weekend,1,1,13,24.61538462
5510,Master,Married,1,0,100,2,59.41,1.36,13.83,0,2.27,23.13,3,5,2,6,5,0,0,0,0,0,0,0,0,3,441,Weekday,1,0,16,27.5625
873,Master,Married,1,50,50,3,93.29,0,3.82,0,0,2.89,11,3,4,10,8,0,1,0,0,0,0,1,2,3,1178,Weekday,2,2,28,42.07142857
2253,Graduation,Married,0,0,0,15,37.65,0,9.41,27.06,4.71,21.18,1,1,0,4,6,0,0,0,0,0,0,0,0,2,85,Weekday,0,0,6,14.16666667
5181,Basic,Single,0,100,0,58,8.33,16.67,8.33,0,45.83,20.83,1,1,0,2,9,0,0,0,0,0,0,0,0,2,24,Weekday,1,0,4,6
979,Graduation,Single,0,100,0,11,5.36,8.93,18.75,16.96,12.5,37.5,2,2,1,3,6,0,0,0,0,0,0,0,1,2,112,Weekend,1,0,8,14
10390,Master,Married,0,0,100,27,20,23.33,13.33,10,13.33,20,1,1,0,3,6,0,0,0,0,0,0,0,1,2,30,Weekday,1,0,5,6
4698,PhD,Married,1,0,0,32,32.93,11.22,22.44,15.85,14.88,2.68,2,5,2,7,5,0,0,0,0,0,0,0,0,2,410,Weekend,0,0,16,25.625
7793,Graduation,Live_in,1,0,100,12,80.12,0.88,10.5,0,3.75,4.75,3,10,4,7,6,0,1,0,0,0,0,0,0,1,800,Weekend,1,1,24,33.33333333
1745,PhD,Divorced,2,0,0,88,54.38,5.79,30.08,8.83,0,0.91,1,4,6,9,1,0,0,0,0,0,0,1,1,2,1313,Weekend,0,1,20,65.65
10590,PhD,Live_in,2,0,0,91,53.54,4.92,38.64,0,1.96,0.94,1,4,8,10,2,0,0,0,0,0,0,0,1,2,1483,Weekday,0,0,23,64.47826087
5080,Graduation,Single,2,0,0,12,33.39,0,35.93,14.47,5.09,11.13,1,6,6,4,2,0,0,0,0,0,0,1,0,1,1258,Weekend,0,1,17,74
8369,Graduation,Live_in,0,100,0,21,3.57,7.14,25,14.29,10.71,39.29,1,0,1,2,8,0,0,0,0,0,0,0,0,3,28,Weekday,1,0,4,7
5232,Graduation,Married,2,0,100,23,37.89,5.29,33.04,14.54,6.61,2.64,1,4,1,5,4,0,0,0,0,0,0,0,1,0,227,Weekday,1,0,11,20.63636364
2407,Graduation,Married,2,0,0,10,52.93,1.61,29.52,7.97,1.86,6.11,1,6,6,7,4,0,0,1,0,0,0,1,0,3,1555,Weekday,0,2,20,77.75
3834,Graduation,Single,2,0,100,35,26.83,18.7,24.97,19.86,3.48,6.16,2,8,2,11,5,0,0,0,0,0,0,0,1,2,861,Weekday,1,0,23,37.43478261
7912,Graduation,Married,0,100,0,69,7.77,14.56,26.21,0,19.42,32.04,2,3,1,2,8,1,0,0,0,0,0,0,0,2,103,Weekday,1,1,8,12.875
7712,PhD,Single,1,0,0,68,28.71,2.68,40.85,12.15,11.04,4.57,1,6,2,10,4,0,0,0,0,0,0,0,2,0,634,Weekend,0,0,19,33.36842105
1065,Graduation,Single,2,0,0,85,29.04,6.73,51.3,10.06,1.93,0.94,1,5,8,5,2,0,0,0,0,0,0,0,1,1,1918,Weekday,0,0,19,100.9473684
7275,Master,Single,0,50,50,34,60.31,0.76,23.66,3.05,3.05,9.16,3,2,1,4,6,0,0,0,0,0,0,0,1,1,131,Weekday,2,0,10,13.1
1343,Graduation,Live_in,1,50,50,55,62.8,4.1,11.6,6.48,0,15.02,6,8,2,6,7,0,0,0,0,0,0,0,1,3,586,Weekday,2,0,22,26.63636364
1384,Basic,Married,0,100,0,10,9.68,6.45,22.58,12.9,12.9,35.48,2,2,1,2,8,1,0,0,0,0,0,0,0,1,62,Weekday,1,1,7,8.857142857
9967,Graduation,Divorced,1,50,50,30,35.79,3.36,43.85,3.36,2.46,11.19,8,6,1,7,8,0,0,0,0,0,0,0,1,2,447,Weekday,2,0,22,20.31818182
6181,Master,Live_in,1,0,0,36,51.97,2.24,25.35,5.96,11.5,2.98,1,8,7,11,6,0,0,0,0,0,0,0,2,3,939,Weekday,0,0,27,34.77777778
10507,Master,Divorced,1,0,100,14,86.7,0.88,8.66,0,0.88,2.89,4,2,2,7,8,0,1,0,0,0,0,0,0,1,797,Weekday,1,1,15,53.13333333
2674,Master,Single,2,0,100,79,47.51,0.87,17.94,14,12.51,7.17,1,6,3,6,3,0,0,0,0,0,0,1,1,3,1143,Weekday,1,1,16,71.4375
